ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	genesymbols
GO:0010628	positive regulation of gene expression	4/180	12/4993	0.000644333439218631	0.117268685937791	0.111910544706394	N1.HOG0018091/N1.HOG0013862/N1.HOG0016404/N1.HOG0022735	4	sp7/piwil2/dazl/fgf8b
GO:0007283	spermatogenesis	5/180	28/4993	0.00288128485655614	0.207228704136404	0.197760186133642	N1.HOG0018636/N1.HOG0020473/N1.HOG0018538/N1.HOG0018091/N1.HOG0016404	5	tdrd1/piwil2/asz1/dazl/tert
GO:0051321	meiotic cell cycle	4/180	19/4993	0.0041391907660107	0.207228704136404	0.197760186133642	N1.HOG0020473/N1.HOG0018538/N1.HOG0000502/N1.HOG0016404	4	h2ax/tdrd1/piwil2/asz1
GO:0046777	protein autophosphorylation	3/180	11/4993	0.00613883444066248	0.207228704136404	0.197760186133642	N1.HOG0026078/N1.HOG0000600/N1.HOG0017297	3	dyrk1aa/dyrk1b/pim2
GO:0006511	ubiquitin-dependent protein catabolic process	7/180	62/4993	0.00648518748299838	0.207228704136404	0.197760186133642	N1.HOG0026030/N1.HOG0016845/N1.HOG0023745/N1.HOG0021243/N1.HOG0017090/N1.HOG0006412/N1.HOG0011496	7	cul1a/usp19/usp42/rnf168/rnf8/usp33/znrf3
GO:0016575	histone deacetylation	3/180	12/4993	0.00797033477447709	0.207228704136404	0.197760186133642	N1.HOG0015138/N1.HOG0018776/N1.HOG0007471	3	mta2/hdac8/brms1lb
GO:0031047	RNA-mediated gene silencing	3/180	12/4993	0.00797033477447709	0.207228704136404	0.197760186133642	N1.HOG0020473/N1.HOG0018538/N1.HOG0016404	3	tdrd1/piwil2/asz1
GO:0031175	neuron projection development	3/180	15/4993	0.0152246394481824	0.346360547446148	0.330534935388169	N1.HOG0009037/N1.HOG0004174/N1.HOG0014351	3	ptprh/map4l/adcyap1b/LOC569071
GO:0042981	regulation of apoptotic process	4/180	30/4993	0.0215144317812635	0.42956915309623	0.409941644076795	N1.HOG0025781/N1.HOG0021941/N1.HOG0027378/N1.HOG0017090	4	rbm10/usp42/traf3/si:ch73-206d17.1
GO:0006468	protein phosphorylation	11/180	156/4993	0.0244414769981961	0.42956915309623	0.409941644076795	N1.HOG0026078/N1.HOG0013463/N1.HOG0026370/N1.HOG0019988/N1.HOG0000600/N1.HOG0022372/N1.HOG0027378/N1.HOG0024349/N1.HOG0017297/N1.HOG0023909/N1.HOG0026994	11	dyrk1aa/mapk4/ikbke/dyrk1b/si:ch73-206d17.1/ror2/stk40/matk/csf1rb/pim2/cdk5
GO:0006325	chromatin organization	5/180	47/4993	0.0259629707915304	0.42956915309623	0.409941644076795	N1.HOG0026030/N1.HOG0015138/N1.HOG0011243/N1.HOG0011496/N1.HOG0015185	5	rnf168/rnf8/hdac8/kdm2aa/suz12a
GO:0030154	cell differentiation	9/180	126/4993	0.0372192929176326	0.513409872720674	0.489951584724761	N1.HOG0024146/N1.HOG0020473/N1.HOG0018538/N1.HOG0018091/N1.HOG0017757/N1.HOG0008408/N1.HOG0013862/N1.HOG0016404/N1.HOG0027547	9	prrc2c/tdrd1/nr1i2/piwil2/asz1/dazl/fgf8b/rbl1/nkx2.1
GO:0006417	regulation of translation	3/180	21/4993	0.0380128982729929	0.513409872720674	0.489951584724761	N1.HOG0019631/N1.HOG0018091/N1.HOG0016404	3	mif4gdb/piwil2/dazl
GO:0016567	protein ubiquitination	8/180	111/4993	0.0460192798411181	0.513409872720674	0.489951584724761	N1.HOG0026030/N1.HOG0016845/N1.HOG0023042/N1.HOG0020148/N1.HOG0002392/N1.HOG0020945/N1.HOG0021243/N1.HOG0011496	8	wsb2/cul1a/rnf168/rnf8/trim101/dcaf15/znrf3/socs5b/socs5a
GO:0016192	vesicle-mediated transport	6/180	73/4993	0.0468341476037542	0.513409872720674	0.489951584724761	N1.HOG0007793/N1.HOG0020844/N1.HOG0024553/N1.HOG0017589/N1.HOG0025961/N1.HOG0004538	6	ap2s1/chmp1a/arl5c/rab42b/sec16a/stx1b
GO:0010951	negative regulation of endopeptidase activity	2/180	10/4993	0.0480800050063314	0.513409872720674	0.489951584724761	N1.HOG0015524/N1.HOG0022286	2	serpini1/serpinf2b
GO:0030968	endoplasmic reticulum unfolded protein response	2/180	10/4993	0.0480800050063314	0.513409872720674	0.489951584724761	N1.HOG0013022/N1.HOG0012005	2	creb3l3b/wfs1b
GO:0003143	embryonic heart tube morphogenesis	2/180	11/4993	0.0574002651320356	0.513409872720674	0.489951584724761	N1.HOG0021438/N1.HOG0018980	2	chrd/pdlim7
GO:0035162	embryonic hemopoiesis	2/180	11/4993	0.0574002651320356	0.513409872720674	0.489951584724761	N1.HOG0021438/N1.HOG0024097	2	chrd/alas2
GO:0016579	protein deubiquitination	3/180	25/4993	0.0592396006985393	0.513409872720674	0.489951584724761	N1.HOG0023745/N1.HOG0017090/N1.HOG0006412	3	usp19/usp42/usp33
GO:0018105	peptidyl-serine phosphorylation	3/180	25/4993	0.0592396006985393	0.513409872720674	0.489951584724761	N1.HOG0026078/N1.HOG0017297/N1.HOG0023909	3	dyrk1aa/ikbke/dyrk1b
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	2/180	12/4993	0.0672862512035472	0.556640805411163	0.531207246343794	N1.HOG0016845/N1.HOG0011171	2	cul1a/fbxl2
GO:0045893	positive regulation of DNA-templated transcription	4/180	46/4993	0.0825458417334819	0.619841646429442	0.591520368194667	N1.HOG0026078/N1.HOG0012248/N1.HOG0017297/N1.HOG0024065	4	dyrk1aa/maff/smarcc1b/dyrk1b
GO:0006897	endocytosis	3/180	29/4993	0.0848833654757214	0.619841646429442	0.591520368194667	N1.HOG0006412/N1.HOG0013976/N1.HOG0011451	3	usp33/fnbp1a/heatr5b
GO:0007229	integrin-mediated signaling pathway	2/180	14/4993	0.0885488066327775	0.619841646429442	0.591520368194667	N1.HOG0021295/N1.HOG0011522	2	adam8a/zyx
GO:0046854	phosphatidylinositol phosphate biosynthetic process	2/180	14/4993	0.0885488066327775	0.619841646429442	0.591520368194667	N1.HOG0020964/N1.HOG0020945	2	socs5b/bpnt2/socs5a
GO:0007275	multicellular organism development	11/180	197/4993	0.097634042357623	0.648891410297648	0.619242814916784	N1.HOG0016230/N1.HOG0020473/N1.HOG0013463/N1.HOG0026370/N1.HOG0018538/N1.HOG0018091/N1.HOG0025413/N1.HOG0018254/N1.HOG0013862/N1.HOG0021438/N1.HOG0016404	11	chrd/ccdc85cb/tspan36/tdrd1/cep290/ror2/csf1rb/piwil2/asz1/dazl/fgf8b
GO:0033674	positive regulation of kinase activity	2/180	15/4993	0.0998294477380997	0.648891410297648	0.619242814916784	N1.HOG0013463/N1.HOG0026370	2	ror2/csf1rb
GO:0007411	axon guidance	3/180	32/4993	0.106698423978259	0.669624591863553	0.639028673553999	N1.HOG0020315/N1.HOG0026162/N1.HOG0006412	3	usp33/nipa1/ccdc141
GO:0035725	sodium ion transmembrane transport	2/180	16/4993	0.111483671459376	0.67171013251079	0.641018923448701	N1.HOG0016648/N1.HOG0009578	2	slc6a14/slc12a10.3/slc12a10.2
GO:0006351	DNA-templated transcription	3/180	33/4993	0.114412165427662	0.67171013251079	0.641018923448701	N1.HOG0005313/N1.HOG0010152/N1.HOG0027547	3	tcea3/plag1/nr1i2
GO:0010842	retina layer formation	2/180	17/4993	0.12347024857028	0.688229631539477	0.656783627553578	N1.HOG0018254/N1.HOG0022372	2	cep290/cdk5
GO:0006302	double-strand break repair	2/180	18/4993	0.135750407691913	0.688229631539477	0.656783627553578	N1.HOG0026030/N1.HOG0011496	2	rnf168/rnf8
GO:0043010	camera-type eye development	2/180	18/4993	0.135750407691913	0.688229631539477	0.656783627553578	N1.HOG0018254/N1.HOG0014351	2	adcyap1b/cep290
GO:0007409	axonogenesis	2/180	19/4993	0.148287713272954	0.688229631539477	0.656783627553578	N1.HOG0022372/N1.HOG0023778	2	chodl/cdk5
GO:0015031	protein transport	8/180	146/4993	0.155537278710766	0.688229631539477	0.656783627553578	N1.HOG0017820/N1.HOG0024660/N1.HOG0020844/N1.HOG0024553/N1.HOG0017589/N1.HOG0018254/N1.HOG0009247/N1.HOG0013067	8	ap2s1/arfgef1/ndc1/chmp1a/cep41/cep290/rab11fip5a/sec16a
GO:0051726	regulation of cell cycle	3/180	38/4993	0.155849002499702	0.688229631539477	0.656783627553578	N1.HOG0021761/N1.HOG0019056/N1.HOG0008408	3	ssrp1a/ssrp1b/bop1/rbl1
GO:0006887	exocytosis	2/180	20/4993	0.161047949096646	0.688229631539477	0.656783627553578	N1.HOG0024662/N1.HOG0019039	2	baiap3/snap47
GO:0001947	heart looping	3/180	39/4993	0.164639274479613	0.688229631539477	0.656783627553578	N1.HOG0016589/N1.HOG0021438/N1.HOG0018980	3	gdf3/chrd/pdlim7
